,ID,Household income,Education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Shortest distance,Height diff,LULC,Volume,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
1472,273,50000,1,4,246,75,84,165,210,0,0,0,0,431.0,9,7,400,0,1,0,0,1,0,0,1,0,1,0,0,414.1358621847539
1473,274,40000,1,4,246,75,88,165,210,0,0,0,0,414.42,8,7,400,1,0,0,0,1,0,1,0,0,1,0,0,414.1358621847539
1474,275,85000,1,6,246,75,94,165,210,0,0,0,0,430.59,8,7,420,0,1,0,0,1,0,1,0,1,0,0,0,334.7413554356889
1475,276,105000,1,6,246,75,94,165,210,0,0,0,1,475.84,10,7,420,1,0,0,0,1,0,0,1,1,0,0,0,335.63098506531855
1476,277,75000,1,4,246,75,84,120,170,0,0,0,0,509.01,6,7,360,1,0,0,0,1,0,0,1,1,0,0,0,414.1358621847539
1477,278,85000,1,6,246,75,134,120,170,0,0,0,0,576.85,4,7,360,0,1,0,0,1,0,1,0,0,1,0,0,315.6167623795186
1478,279,65000,1,5,246,75,134,120,170,0,0,0,0,606.85,36,7,300,1,0,0,0,1,0,0,1,0,1,0,0,298.58510235486233
1479,280,70000,1,5,246,75,134,120,170,0,0,0,0,597.34,1,7,300,1,0,0,0,1,0,0,1,0,1,0,0,298.58510235486233
1480,281,55000,1,3,246,75,84,120,170,0,0,0,0,588.59,37,7,300,1,0,0,0,1,0,0,1,0,1,0,0,414.1358621847539
1481,282,55000,1,4,246,75,88,120,170,0,0,0,0,534.18,31,7,360,1,0,0,0,1,0,1,0,1,0,0,0,414.1358621847539
1482,283,55000,1,3,246,75,88,165,210,0,0,0,0,353.01,5,7,330,1,0,0,0,1,0,0,1,1,0,0,0,414.1358621847539
1483,284,55000,1,6,246,75,98,165,210,0,0,0,0,469.66,21,7,420,0,1,0,0,1,0,1,0,1,0,0,0,333.4595191264348
1484,285,55000,1,4,246,75,98,165,210,0,0,0,0,393.91,12,7,320,0,1,0,0,1,0,0,1,1,0,0,0,314.29800183640253
1485,286,55000,1,6,246,75,98,165,210,0,0,0,0,317.62,11,7,420,1,0,0,0,1,0,1,0,1,0,0,0,333.4595191264348
1486,287,55000,1,6,246,75,74,210,260,0,0,0,0,223.62,10,7,600,1,0,0,0,1,0,1,0,0,1,0,0,457.6118744889152
1487,288,70000,1,5,246,75,64,240,290,0,0,0,0,178.75,11,7,550,0,1,0,0,1,0,0,1,1,0,0,0,417.3805459574706
1488,289,100000,1,3,246,75,13,480,300,0,0,0,0,242.92,14,7,570,0,1,0,0,1,0,0,1,1,0,0,0,598.8733265513889
1489,290,40000,1,4,246,75,8,570,280,0,0,0,0,47.76,2,7,800,1,0,0,0,1,0,1,0,1,0,0,0,729.601096693354
