,ID,Household income,Education,Household size,Rainfall,Ave temp,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Volume,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
214,215,100000,1,4,284,76,310,360,0,0,0,1,400,1,0,0,1,0,0,1,0,1,0,0,0,305.16398779295633
215,216,95000,1,6,284,76,210,260,0,0,0,0,360,1,0,0,1,0,0,1,0,1,0,0,0,365.7885122529894
216,217,95000,1,6,284,76,380,430,0,0,0,0,360,1,0,0,1,0,0,0,1,1,0,0,0,447.3438649319716
217,218,95000,1,6,284,76,285,330,0,0,0,0,480,1,0,0,1,0,0,0,1,0,1,0,0,433.5903466807631
218,219,95000,1,4,284,76,450,500,0,0,0,0,480,1,0,0,1,0,0,0,1,1,0,0,0,475.0544820025839
219,220,95000,1,6,284,76,165,210,0,0,0,0,300,1,0,0,0,1,0,0,1,0,1,0,0,266.58448567911165
220,221,95000,1,4,284,76,240,290,0,0,0,0,280,1,0,0,1,0,0,0,1,1,0,0,0,300.28687095448134
221,222,50000,1,4,284,76,360,410,0,0,0,0,400,1,0,0,1,0,0,0,1,1,0,0,0,369.95970322370783
222,223,75000,1,4,284,76,525,480,0,0,0,0,560,1,0,0,1,0,0,1,0,1,0,0,0,526.9838709465529
223,224,80000,1,4,284,76,285,330,0,0,0,0,320,1,0,0,0,1,0,0,1,0,1,0,0,309.87994362864924
224,225,75000,1,4,284,76,570,280,0,0,0,0,600,1,0,0,0,1,0,0,1,0,1,0,0,599.3752190133803
225,226,80000,1,4,284,76,330,380,0,0,0,0,360,1,0,0,0,1,0,0,1,1,0,0,0,365.57777157500755
226,227,80000,1,6,284,76,165,210,0,0,0,0,300,1,0,0,1,0,0,0,1,1,0,0,0,288.42840295039105
227,228,80000,1,4,284,76,300,350,0,0,0,0,320,1,0,0,0,1,0,0,1,1,0,0,0,305.16398779295633
228,229,100000,1,3,284,76,360,410,0,0,0,0,300,1,0,0,0,1,0,1,0,1,0,0,0,363.5460709732435
229,230,55000,1,3,284,76,360,410,0,0,0,0,300,1,0,0,1,0,0,1,0,1,0,0,0,366.2272209397056
230,231,60000,1,3,284,76,480,300,0,0,0,0,390,1,0,0,0,1,0,0,1,0,1,0,0,398.77901531445116
231,232,50000,1,4,284,76,330,380,0,0,0,0,360,1,0,0,0,1,0,0,1,0,1,0,0,364.3295764745167
232,233,45000,1,3,284,76,690,500,0,0,0,0,540,1,0,0,0,1,0,0,1,0,0,0,1,545.4242814474715
233,234,95000,1,6,284,76,320,370,0,0,0,0,300,1,0,0,0,1,0,1,0,1,0,0,0,347.25263697541664
234,235,50000,1,3,284,76,480,300,0,0,0,0,390,0,1,0,1,0,0,1,0,1,0,0,0,400.27844180441474
235,236,65000,1,5,284,76,210,260,0,0,0,0,300,1,0,0,0,1,0,1,0,0,1,0,0,247.25319151499397
236,237,90000,1,6,284,76,165,210,0,0,0,0,300,1,0,0,0,1,0,1,0,1,0,0,0,262.2356572087315
237,238,90000,1,6,284,76,200,250,0,0,0,0,240,0,1,0,0,1,0,1,0,0,1,0,0,346.62508230884
238,239,55000,1,3,284,76,330,380,0,0,0,0,270,1,0,0,0,1,0,0,1,1,0,0,0,358.79121183757337
239,240,105000,1,3,284,76,285,330,0,0,0,0,240,0,1,0,0,1,0,1,0,0,1,0,0,242.96867185044073
240,241,55000,1,3,284,76,220,270,0,0,0,0,240,1,0,0,0,1,0,1,0,1,0,0,0,226.45634769771607
241,242,105000,1,6,284,76,285,330,0,0,0,0,180,1,0,0,0,1,0,1,0,1,0,0,0,291.2697541448473
242,243,95000,1,6,284,76,285,330,0,0,0,0,180,1,0,0,0,1,0,1,0,0,1,0,0,359.15249552799554
243,244,100000,1,3,284,76,270,320,0,0,0,0,150,0,1,0,0,1,0,1,0,0,1,0,0,239.29230964063225
244,245,90000,1,6,284,76,165,210,0,0,0,0,120,0,1,0,0,1,0,1,0,0,1,0,0,262.2356572087315
245,246,70000,1,5,284,76,165,210,0,0,0,0,100,1,0,0,0,1,0,0,1,1,0,0,0,234.83717661321052
246,247,100000,1,2,284,76,320,370,0,0,0,0,100,0,1,0,0,1,0,0,1,0,1,0,0,222.07215068410235
247,248,60000,1,3,284,76,120,170,0,0,0,0,120,0,1,0,0,1,0,1,0,1,0,0,0,118.84554975634708
248,249,100000,1,4,284,76,210,260,0,0,0,1,80,1,0,0,0,1,0,0,1,1,0,0,0,209.17768943916653
249,250,45000,1,3,284,76,120,170,0,0,0,0,90,1,0,0,0,1,0,1,0,0,1,0,0,125.03111839197453
250,251,70000,1,6,284,76,410,460,0,0,0,0,60,1,0,0,0,1,0,1,0,0,1,0,0,371.0017211146427
251,252,45000,1,3,284,76,120,170,0,0,0,0,60,0,1,0,0,1,0,0,1,0,1,0,0,125.03111839197453
252,253,95000,1,6,284,76,120,170,0,0,0,0,60,0,1,0,0,1,0,1,0,0,1,0,0,130.18720750670428
253,254,65000,1,5,284,76,120,170,0,0,0,0,100,1,0,0,0,1,0,1,0,1,0,0,0,141.0545011268704
254,255,90000,1,6,284,76,120,170,0,0,0,0,60,0,1,0,0,1,0,1,0,0,1,0,0,129.37037980944177
255,256,90000,1,6,284,76,120,170,0,0,0,0,60,0,1,0,0,1,0,0,1,0,1,0,0,129.37037980944177
256,257,90000,1,4,284,76,120,170,0,0,0,0,80,0,1,0,0,1,0,0,1,0,1,0,0,130.7918101958909
257,258,90000,1,6,284,76,120,170,0,0,0,0,60,0,1,0,0,1,0,1,0,0,1,0,0,129.37037980944177
258,259,90000,1,5,284,76,120,170,0,0,0,0,50,1,0,0,0,1,0,0,1,0,1,0,0,129.27357072436195
259,260,90000,1,6,284,76,120,170,0,0,0,0,60,0,1,0,0,1,0,0,1,0,1,0,0,129.37037980944177
260,261,70000,1,5,284,76,90,140,0,0,0,0,150,0,1,0,0,1,0,1,0,1,0,0,0,106.27247260025044
261,262,60000,1,5,284,76,90,140,0,0,0,0,100,1,0,0,0,1,0,0,1,0,1,0,0,107.84854089609117
262,263,65000,1,5,284,76,90,140,0,0,0,0,100,0,1,0,0,1,0,1,0,0,1,0,0,106.27247260025044
263,264,80000,1,4,284,76,90,140,0,0,0,0,80,0,1,0,0,1,0,0,1,0,1,0,0,91.34681098415066
264,265,55000,1,3,284,76,90,140,0,0,0,0,60,0,1,0,0,1,0,0,1,1,0,0,0,95.39974706645964
265,266,80000,1,4,284,76,90,140,0,0,0,0,80,0,1,0,0,1,0,1,0,0,0,0,1,91.34681098415066
266,267,80000,1,6,284,76,90,140,0,0,0,0,60,1,0,0,0,1,0,1,0,1,0,0,0,91.03832613566581
267,268,80000,1,3,284,76,90,140,0,0,0,0,60,0,1,0,0,1,0,1,0,0,1,0,0,86.43204467178415
268,269,80000,1,3,284,76,120,170,0,0,0,0,120,1,0,0,0,1,0,1,0,1,0,0,0,115.54271901629903
269,270,80000,1,4,284,76,120,170,0,0,0,0,120,1,0,0,0,1,0,1,0,0,1,0,0,131.54075893207647
270,271,65000,1,5,284,76,120,170,0,0,0,0,150,1,0,0,0,1,0,1,0,1,0,0,0,141.0545011268704
271,272,45000,1,3,284,76,165,210,0,0,0,0,150,0,1,0,0,1,0,1,0,0,1,0,0,181.43292282466354
272,273,50000,1,4,284,76,165,210,0,0,0,0,200,0,1,0,0,1,0,0,1,0,1,0,0,201.5676235814991
273,274,40000,1,4,284,76,165,210,0,0,0,0,200,1,0,0,0,1,0,1,0,0,1,0,0,203.69908272290996
274,275,85000,1,6,284,76,165,210,0,0,0,0,180,0,1,0,0,1,0,1,0,1,0,0,0,263.1564543101807
275,276,105000,1,6,284,76,165,210,0,0,0,1,180,1,0,0,0,1,0,0,1,1,0,0,0,253.0696957532335
276,277,75000,1,4,284,76,120,170,0,0,0,0,160,1,0,0,0,1,0,0,1,1,0,0,0,141.2801768025461
277,278,85000,1,6,284,76,120,170,0,0,0,0,120,0,1,0,0,1,0,1,0,0,1,0,0,129.6162131427751
278,279,65000,1,5,284,76,120,170,0,0,0,0,100,1,0,0,0,1,0,0,1,0,1,0,0,141.0545011268704
279,280,70000,1,5,284,76,120,170,0,0,0,0,100,1,0,0,0,1,0,0,1,0,1,0,0,141.0545011268704
280,281,55000,1,3,284,76,120,170,0,0,0,0,120,1,0,0,0,1,0,0,1,0,1,0,0,120.32777961894628
281,282,55000,1,4,284,76,120,170,0,0,0,0,160,1,0,0,0,1,0,1,0,1,0,0,0,145.22227517152814
282,283,55000,1,3,284,76,165,210,0,0,0,0,150,1,0,0,0,1,0,0,1,1,0,0,0,180.73917282466354
283,284,55000,1,6,284,76,165,210,0,0,0,0,180,0,1,0,0,1,0,1,0,1,0,0,0,240.31067606432055
284,285,55000,1,4,284,76,165,210,0,0,0,0,120,0,1,0,0,1,0,0,1,1,0,0,0,200.8738735814991
285,286,55000,1,6,284,76,165,210,0,0,0,0,180,1,0,0,0,1,0,1,0,1,0,0,0,240.31067606432055
286,287,55000,1,6,284,76,210,260,0,0,0,0,360,1,0,0,0,1,0,1,0,0,1,0,0,330.1499519041099
287,288,70000,1,5,284,76,240,290,0,0,0,0,350,0,1,0,0,1,0,0,1,1,0,0,0,334.1928220871494
288,289,100000,1,3,284,76,480,300,0,0,0,0,390,0,1,0,0,1,0,0,1,1,0,0,0,399.95730236697716
289,290,40000,1,4,284,76,570,280,0,0,0,0,600,1,0,0,0,1,0,1,0,1,0,0,0,590.7027640998726
290,291,60000,1,3,284,76,450,500,0,0,0,0,360,1,0,0,0,1,0,1,0,0,1,0,0,376.42764505339005
291,292,75000,1,4,284,76,330,380,0,0,0,0,360,1,0,0,0,1,0,0,1,0,1,0,0,365.57777157500755
292,293,90000,1,6,284,76,165,210,0,0,0,0,300,1,0,0,0,1,0,0,1,0,1,0,0,262.2356572087315
293,294,60000,1,3,284,76,480,300,0,0,0,0,390,1,0,0,0,1,0,1,0,0,1,0,0,398.77901531445116
294,295,105000,1,6,284,76,480,300,0,0,0,0,180,1,0,0,0,1,0,1,0,0,1,0,0,305.7690969792817
295,296,40000,1,4,284,76,480,300,0,0,0,0,120,1,0,0,0,1,0,1,0,1,0,0,0,467.0541528152027
296,297,85000,1,6,284,76,480,300,0,0,0,0,180,1,0,0,0,1,0,0,1,0,0,0,1,321.3916197438734
297,298,45000,1,3,284,76,210,260,0,0,0,0,180,1,0,0,0,1,0,1,0,0,1,0,0,195.43953478728545
298,299,65000,1,4,284,76,210,260,0,0,0,0,120,1,0,0,0,1,0,1,0,0,1,0,0,202.22220699423454
299,300,45000,1,3,284,76,210,260,0,0,0,0,180,1,0,0,0,1,0,0,1,0,1,0,0,195.43953478728545
300,301,100000,1,4,107,79,165,210,0,0,0,0,200,1,0,0,0,1,0,1,0,0,1,0,0,221.8848327111504
301,302,100000,1,5,107,79,210,260,0,0,0,0,300,1,0,0,0,1,0,1,0,1,0,0,0,247.0009282280575
302,303,100000,1,3,107,79,360,410,0,0,0,0,300,1,0,0,0,1,0,1,0,0,1,0,0,362.0076185922911
303,304,100000,1,4,107,79,240,290,0,0,0,0,280,1,0,0,0,1,0,0,1,0,1,0,0,300.28687095448134
304,305,100000,1,4,107,79,240,290,0,0,0,0,280,1,0,0,0,1,0,1,0,0,1,0,0,300.28687095448134
305,306,100000,1,6,107,79,210,260,0,0,0,0,360,1,0,0,0,1,0,1,0,0,1,0,0,319.80541091592664
306,307,100000,1,3,107,79,525,480,0,0,0,0,420,1,0,0,0,1,0,0,1,1,0,0,0,424.74163627113273
307,308,70000,1,5,107,79,330,380,0,0,0,0,450,1,0,0,0,1,0,0,1,1,0,0,0,461.0849981285397
308,309,65000,1,5,107,79,285,330,0,0,0,0,400,1,0,0,0,1,0,1,0,0,1,0,0,339.71762613157426
309,310,105000,1,4,107,79,360,410,0,0,0,0,400,1,0,0,0,1,0,0,1,1,0,0,0,366.8025049683649
310,311,100000,1,3,107,79,450,500,0,0,0,0,360,1,0,0,1,0,0,1,0,1,0,0,0,382.52303533290103
311,312,65000,1,5,107,79,450,500,0,0,0,0,600,1,0,0,0,1,0,0,1,1,0,0,0,546.8590691127118
312,313,70000,1,5,107,79,240,290,0,0,0,0,350,1,0,0,1,0,0,0,1,0,1,0,0,345.08573915206557
313,314,90000,1,6,107,79,210,260,0,0,0,0,360,1,0,0,0,1,0,1,0,1,0,0,0,336.9864433673775
314,315,70000,1,5,107,79,120,170,0,0,0,0,200,0,1,0,0,1,0,0,1,1,0,0,0,140.6341896408224
315,316,90000,1,6,107,79,240,290,0,0,0,0,420,1,0,0,0,1,0,0,1,1,0,0,0,363.0102054323195
316,317,45000,1,3,107,79,765,280,0,0,0,0,600,0,1,0,1,0,0,1,0,0,1,0,0,574.0063755313124
317,318,60000,1,3,107,79,450,500,0,0,0,0,360,1,0,0,1,0,0,1,0,1,0,0,0,380.60127001950553
318,319,40000,1,4,107,79,405,450,0,0,0,0,440,1,0,0,0,1,0,0,1,0,1,0,0,470.30850083537075
319,320,40000,1,4,107,79,405,450,0,0,0,0,440,0,1,0,0,1,0,0,1,1,0,0,0,470.30850083537075
320,321,105000,1,3,107,79,525,480,0,0,0,0,420,0,1,0,0,1,0,0,1,1,0,0,0,424.74163627113273
321,322,100000,1,2,107,79,840,550,0,0,0,0,440,0,1,0,0,1,0,0,1,1,0,0,0,551.3154683567733
322,323,100000,1,6,107,79,360,410,0,0,0,0,600,1,0,0,0,1,0,1,0,1,0,0,0,564.0039831332757
323,324,100000,1,3,107,79,525,480,0,0,0,0,420,1,0,0,0,1,0,0,1,0,1,0,0,424.74163627113273
324,325,100000,1,3,107,79,210,260,0,0,0,0,180,0,1,0,0,1,0,0,1,0,1,0,0,203.08746242020854
325,326,100000,1,6,107,79,210,260,0,0,0,0,180,0,1,0,0,1,0,0,1,0,1,0,0,319.80541091592664
326,327,100000,1,5,107,79,210,260,0,0,0,0,150,0,1,0,0,1,0,0,1,1,0,0,0,247.0009282280575
327,328,100000,1,4,107,79,210,260,0,0,0,0,120,1,0,0,0,1,0,1,0,1,0,0,0,209.17768943916653
328,329,45000,1,6,107,79,210,260,0,0,0,0,120,1,0,0,0,1,0,1,0,1,0,0,0,311.90479771378307
329,330,60000,1,3,107,79,210,260,0,0,0,0,180,1,0,0,1,0,0,1,0,0,1,0,0,195.43953478728545
330,331,80000,1,4,107,79,120,170,0,0,0,0,160,1,0,0,0,1,0,1,0,0,1,0,0,130.72431218032798
331,332,105000,1,4,107,79,120,170,0,0,0,0,160,0,1,0,1,0,0,1,0,1,0,0,0,145.26600123935071
332,333,70000,1,5,107,79,120,170,0,0,0,0,100,1,0,0,0,1,0,0,1,0,1,0,0,140.6341896408224
333,334,75000,1,4,107,79,120,170,0,0,0,0,160,0,1,0,0,1,0,0,1,1,0,0,0,140.85986531649806
334,335,75000,1,4,107,79,120,170,0,0,0,0,160,0,1,0,1,0,0,0,1,1,0,0,0,152.901471989129
335,336,75000,1,4,107,79,330,380,0,0,0,0,360,0,1,0,0,1,0,0,1,0,1,0,0,364.0393191940552
336,337,60000,1,3,107,79,450,500,0,0,0,0,360,0,1,0,1,0,0,1,0,0,1,0,0,380.60127001950553
337,338,65000,1,5,107,79,285,330,0,0,0,0,400,1,0,0,1,0,0,1,0,0,1,0,0,364.1399464661411
338,339,50000,1,4,107,79,405,450,0,0,0,0,440,0,1,0,0,1,0,1,0,1,0,0,0,471.1440804939767
339,340,50000,1,5,107,79,285,330,0,0,0,0,400,0,1,0,1,0,0,0,1,0,1,0,0,359.9234787669733
340,341,50000,1,3,107,79,450,500,0,0,0,0,360,0,1,0,0,1,0,0,1,1,0,0,0,378.79538766656435
341,342,50000,1,4,107,79,285,330,0,0,0,0,320,1,0,0,1,0,0,1,0,0,1,0,0,298.40006365160565
342,343,50000,1,6,107,79,165,210,0,0,0,0,300,1,0,0,1,0,0,1,0,1,0,0,0,266.0946510360424
343,344,50000,1,5,107,79,240,290,0,0,0,0,350,0,1,0,1,0,0,1,0,1,0,0,0,340.8692714528977
344,345,50000,1,3,107,79,525,480,0,0,0,0,420,0,1,0,0,1,0,0,1,0,1,0,0,423.56334921860685
345,346,50000,1,4,107,79,330,380,0,0,0,0,360,1,0,0,1,0,0,0,1,0,1,0,0,366.3773052645242
346,347,50000,1,5,107,79,240,290,0,0,0,0,350,0,1,0,1,0,0,1,0,0,1,0,0,340.8692714528977
347,348,70000,1,4,107,79,360,410,0,0,0,0,400,1,0,0,0,1,0,0,1,0,1,0,0,365.1374314389531
348,349,75000,1,4,107,79,360,410,0,0,0,0,400,0,1,0,1,0,0,0,1,0,1,0,0,368.72361260991295
349,350,90000,1,6,107,79,240,290,0,0,0,0,420,1,0,0,0,1,0,1,0,1,0,0,0,363.0102054323195
350,351,70000,1,5,107,79,285,330,0,0,0,0,400,0,1,0,0,1,0,1,0,1,0,0,0,339.71762613157426
351,352,75000,1,4,107,79,330,380,0,0,0,0,360,0,1,0,1,0,0,0,1,1,0,0,0,367.62550036501506
352,353,100000,1,3,107,79,120,170,0,0,0,0,120,1,0,0,0,1,0,1,0,0,1,0,0,114.04949625519868
353,354,70000,1,5,107,79,120,170,0,0,0,0,100,1,0,0,0,1,0,0,1,1,0,0,0,140.6341896408224
354,355,80000,1,6,107,79,120,170,0,0,0,0,120,0,1,0,0,1,0,1,0,0,1,0,0,129.30288179387887
355,356,95000,1,6,107,79,120,170,0,0,0,0,120,0,1,0,0,1,0,1,0,0,1,0,0,129.04467379843402
356,357,90000,1,6,107,79,120,170,0,0,0,0,60,0,1,0,0,1,0,0,1,1,0,0,0,128.55393305769329
357,358,40000,1,4,107,79,120,170,0,0,0,0,120,1,0,0,0,1,0,0,1,1,0,0,0,153.2789680354461
358,359,55000,1,3,107,79,120,170,0,0,0,0,120,0,1,0,0,1,0,0,1,0,1,0,0,120.9881091585393
359,360,100000,1,3,107,79,90,140,0,0,0,0,90,0,1,0,0,1,0,1,0,0,1,0,0,85.22023862551384
360,361,85000,1,6,107,79,90,140,0,0,0,0,120,1,0,0,0,1,0,1,0,1,0,0,0,90.0328317648697
361,362,105000,1,6,107,79,90,140,0,0,0,0,60,0,1,0,0,1,0,1,0,1,0,0,0,85.39028611138272
362,363,100000,1,6,107,79,90,140,0,0,0,0,60,1,0,0,0,1,0,1,0,1,0,0,0,88.01286624324166
363,364,100000,1,5,107,79,90,140,0,0,0,0,100,1,0,0,0,1,0,0,1,0,0,0,1,88.01286624324166
364,365,100000,1,6,107,79,90,140,0,0,0,0,60,1,0,0,0,1,0,1,0,0,1,0,0,88.01286624324166
365,366,100000,1,3,107,79,90,140,0,0,0,0,60,1,0,0,0,1,0,1,0,0,1,0,0,85.22023862551384
366,367,100000,1,5,107,79,90,140,0,0,0,0,50,1,0,0,0,1,0,0,1,0,1,0,0,88.01286624324166
367,368,100000,1,6,107,79,90,140,0,0,0,0,60,1,0,0,0,1,0,0,1,0,1,0,0,88.01286624324166
368,369,80000,1,5,107,79,90,140,0,0,0,0,50,1,0,0,0,1,0,1,0,0,1,0,0,90.0328317648697
369,370,65000,1,5,107,79,90,140,0,0,0,0,100,0,1,0,1,0,0,1,0,1,0,0,0,145.69551256216022
370,371,80000,1,4,107,79,330,380,0,0,0,0,360,1,0,0,0,1,0,0,1,0,1,0,0,364.0393191940552
371,372,60000,1,3,107,79,120,170,0,0,0,0,120,1,0,0,1,0,0,0,1,0,1,0,0,132.96181012214862
372,373,60000,1,3,107,79,405,450,0,0,0,0,330,1,0,0,1,0,0,0,1,1,0,0,0,380.95096125640515
373,374,60000,1,4,107,79,330,380,0,0,0,0,360,1,0,0,1,0,0,0,1,0,1,0,0,367.32313859785745
374,375,60000,1,4,107,79,330,380,0,0,0,0,360,1,0,0,1,0,0,1,0,0,0,0,1,367.32313859785745
375,376,70000,1,5,107,79,360,410,0,0,0,0,500,1,0,0,1,0,0,0,1,1,0,0,0,465.626147837746
376,377,50000,1,4,107,79,480,300,0,0,0,0,520,1,0,0,1,0,0,1,0,1,0,0,0,494.89432931599964
377,378,80000,1,4,107,79,360,410,0,0,0,0,400,0,1,0,1,0,0,1,0,0,1,0,0,368.72361260991295
378,379,40000,1,4,107,79,330,380,0,0,0,0,360,1,0,0,1,0,0,1,0,1,0,0,0,361.78752293636336
379,380,100000,1,4,107,79,330,380,0,0,0,1,360,0,1,0,1,0,0,0,1,0,1,0,0,369.29057389442687
380,381,70000,1,5,107,79,240,290,0,0,0,0,350,0,1,0,1,0,0,1,0,1,0,0,0,345.08573915206557
381,382,70000,1,4,107,79,450,500,0,0,0,0,480,1,0,0,1,0,0,1,0,1,0,0,0,477.42222461575824
382,383,85000,1,6,107,79,285,330,0,0,0,0,480,1,0,0,1,0,0,0,1,1,0,0,0,444.02082772088835
383,384,70000,1,5,107,79,330,380,0,0,0,0,450,1,0,0,1,0,0,1,0,0,1,0,0,461.1095783930409
384,385,95000,1,6,107,79,285,330,0,0,0,0,480,1,0,0,1,0,0,1,0,1,0,0,0,443.964854697686
385,386,65000,1,5,107,79,360,410,0,0,0,0,500,0,1,0,1,0,0,1,0,0,1,0,0,469.64129206851516
386,387,65000,1,3,107,79,645,400,0,0,0,0,510,0,1,0,1,0,0,0,1,0,1,0,0,528.0799258772354
387,388,65000,1,6,107,79,285,330,0,0,0,0,480,1,0,0,1,0,0,1,0,0,1,0,0,443.0535399362093
388,389,65000,1,6,107,79,285,330,0,0,0,0,480,1,0,0,1,0,0,1,0,1,0,0,0,443.0535399362093
389,390,65000,1,4,107,79,450,500,0,0,0,0,480,1,0,0,1,0,0,1,0,1,0,0,0,477.42222461575824
390,391,75000,1,4,107,79,480,300,0,0,0,0,520,0,1,0,1,0,0,1,0,0,1,0,0,496.07261636852564
391,392,70000,1,5,107,79,450,500,0,0,0,0,600,0,1,0,1,0,0,1,0,1,0,0,0,541.6130873744848
392,393,105000,1,6,107,79,360,410,0,0,0,0,600,1,0,0,1,0,0,1,0,1,0,0,0,563.1405885823857
393,394,60000,1,3,107,79,645,400,0,0,0,0,510,1,0,0,1,0,0,0,1,1,0,0,0,527.7378206140775
394,395,90000,1,6,107,79,285,330,0,0,0,0,480,1,0,0,1,0,0,1,0,1,0,0,0,444.7155645629937
395,396,80000,1,4,107,79,480,300,0,0,0,0,520,0,1,0,1,0,0,1,0,1,0,0,0,496.07261636852564
396,397,60000,1,4,107,79,480,300,0,0,0,0,520,1,0,0,1,0,0,0,1,0,1,0,0,494.89432931599964
397,398,95000,1,6,107,79,285,330,0,0,0,0,480,0,1,0,1,0,0,1,0,0,1,0,0,443.964854697686
398,399,60000,1,3,107,79,570,280,0,0,0,0,450,1,0,0,1,0,0,1,0,0,1,0,0,510.93479370885706
399,400,65000,1,5,107,79,330,380,0,0,0,0,450,1,0,0,1,0,0,1,0,1,0,0,0,465.12472262381016
400,401,95000,1,6,0,74,240,290,0,0,0,0,420,0,1,0,1,0,0,0,1,1,0,0,0,396.6020222021002
401,402,60000,1,3,0,74,645,400,0,0,0,0,510,0,1,0,1,0,0,1,0,0,1,0,0,524.6429613067182
402,403,95000,1,6,0,74,240,290,0,0,0,0,420,1,0,0,1,0,0,0,1,1,0,0,0,396.6020222021002
403,404,100000,1,3,0,74,570,280,0,0,0,0,450,0,1,0,1,0,0,1,0,0,1,0,0,507.3414146646556
404,405,60000,1,3,0,74,570,280,0,0,0,0,450,0,1,0,1,0,0,0,1,0,1,0,0,507.59930940149775
405,406,50000,1,4,0,74,480,300,0,0,0,0,520,1,0,0,1,0,0,1,0,1,0,0,0,494.89432931599964
406,407,100000,1,2,0,74,480,300,0,0,0,0,520,1,0,0,1,0,0,1,0,1,0,0,0,404.7353737257542
407,408,50000,1,4,0,74,480,300,0,0,0,0,520,1,0,0,1,0,0,1,0,1,0,0,0,494.89432931599964
408,409,100000,1,4,0,74,480,300,0,0,0,0,520,0,1,0,1,0,0,1,0,1,0,0,0,496.07261636852564
409,410,75000,1,4,0,74,405,450,0,0,0,0,440,0,1,0,1,0,0,0,1,1,0,0,0,471.5695191842111
410,411,80000,1,6,0,74,240,290,0,0,0,0,420,1,0,0,1,0,0,0,1,1,0,0,0,395.614516964433
411,412,50000,1,4,0,74,405,450,0,0,0,0,440,1,0,0,0,1,0,1,0,0,1,0,0,471.2671574170535
412,413,100000,1,3,0,74,525,480,0,0,0,0,420,1,0,0,0,1,0,0,1,0,1,0,0,424.74163627113273
413,414,40000,1,4,0,74,360,410,0,0,0,0,400,0,1,0,0,1,0,0,1,0,1,0,0,352.60124228602575
414,415,65000,1,5,0,74,330,380,0,0,0,0,450,1,0,0,0,1,0,1,0,0,1,0,0,457.42228002058545
415,416,50000,1,4,0,74,405,450,0,0,0,0,440,1,0,0,0,1,0,0,1,1,0,0,0,471.2671574170535
416,417,90000,1,6,0,74,210,260,0,0,0,0,360,1,0,0,0,1,0,0,1,0,1,0,0,342.8661925052062
417,418,40000,1,4,0,74,405,450,0,0,0,0,440,1,0,0,0,1,0,0,1,1,0,0,0,470.4315777584476
418,419,50000,1,4,0,74,330,380,0,0,0,0,360,1,0,0,0,1,0,1,0,0,1,0,0,354.84707903595523
419,420,50000,1,4,0,74,405,450,0,0,0,0,440,1,0,0,0,1,0,0,1,1,0,0,0,471.2671574170535
420,421,50000,1,4,0,74,360,410,0,0,0,0,400,0,1,0,0,1,0,0,1,1,0,0,0,356.89102461418645
421,422,50000,1,5,0,74,210,260,0,0,0,0,300,1,0,0,0,1,0,1,0,0,1,0,0,235.82446809074122
422,423,50000,1,6,0,74,165,210,0,0,0,0,300,0,1,0,0,1,0,0,1,0,1,0,0,243.86272231021513
423,424,50000,1,4,0,74,330,380,0,0,0,0,360,0,1,0,0,1,0,0,1,1,0,0,0,354.84707903595523
424,425,95000,1,6,0,74,210,260,0,0,0,0,360,1,0,0,0,1,0,0,1,0,1,0,0,342.87008034104804
425,426,65000,1,5,0,74,240,290,0,0,0,0,350,1,0,0,0,1,0,0,1,1,0,0,0,336.980698026999
426,427,95000,1,6,0,74,210,260,0,0,0,0,360,1,0,0,0,1,0,0,1,0,1,0,0,342.87008034104804
427,428,100000,1,6,0,74,210,260,0,0,0,0,360,0,1,0,0,1,0,1,0,0,1,0,0,326.9822188772848
428,429,100000,1,3,0,74,480,300,0,0,0,0,390,0,1,0,0,1,0,0,1,0,1,0,0,403.2359472357906
429,430,100000,1,4,0,74,360,410,0,0,0,0,400,0,1,0,0,1,0,0,1,0,1,0,0,358.85845991075587
430,431,100000,1,3,0,74,450,500,0,0,0,0,360,0,1,0,0,1,0,0,1,1,0,0,0,380.71715297995996
431,432,100000,1,4,0,74,330,380,0,0,0,0,360,0,1,0,0,1,0,0,1,0,1,0,0,357.7603476658579
432,433,60000,1,3,0,74,450,500,0,0,0,0,360,1,0,0,0,1,0,1,0,1,0,0,0,378.79538766656435
433,434,70000,1,5,0,74,240,290,0,0,0,0,350,0,1,0,0,1,0,1,0,1,0,0,0,336.980698026999
434,435,70000,1,5,0,74,240,290,0,0,0,0,350,1,0,0,0,1,0,0,1,0,0,0,1,336.980698026999
435,436,90000,1,6,0,74,210,260,0,0,0,0,360,1,0,0,0,1,0,1,0,1,0,0,0,342.8661925052062
436,437,95000,1,6,0,74,240,290,0,0,0,0,420,1,0,0,0,1,0,0,1,0,1,0,0,367.36868018871166
437,438,105000,1,4,0,74,405,450,0,0,0,0,440,1,0,0,0,1,0,0,1,1,0,0,0,471.5695191842111
438,439,55000,1,3,0,74,450,500,0,0,0,0,360,0,1,0,0,1,0,0,1,1,0,0,0,378.79538766656435
439,440,55000,1,3,0,74,450,500,0,0,0,0,360,0,1,0,0,1,0,1,0,0,1,0,0,378.79538766656435
440,441,90000,1,6,0,74,240,290,0,0,0,0,420,1,0,0,0,1,0,1,0,0,1,0,0,368.11939005401933
