,ID,Household income,Education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Shortest distance,Height diff,LULC,Volume,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
474,475,75000,1,4,0,74,13,450,500,0,0,0,0,248.6,11,7,480,1,0,0,0,1,0,1,0,1,0,0,0,576.4840809137571
475,476,50000,1,4,0,74,13,450,500,0,0,0,0,260.95,10,7,480,0,1,0,0,1,0,1,0,0,1,0,0,573.3785513834708
476,477,80000,1,4,0,74,13,405,450,0,0,0,0,297.67,10,7,440,0,1,0,0,1,0,0,1,1,0,0,0,559.116173336363
477,478,45000,1,3,0,74,20,360,410,0,0,0,0,368.4,15,7,300,0,1,0,0,1,0,0,1,1,0,0,0,441.28501825376327
478,479,80000,1,4,0,74,38,285,330,0,0,0,0,315.36,11,7,320,1,0,0,0,1,0,1,0,1,0,0,0,433.14216655920364
479,480,85000,1,6,0,74,80,165,210,0,0,0,0,346.99,9,7,300,0,1,0,0,1,0,1,0,1,0,0,0,405.14361545880297
480,481,100000,1,4,0,74,40,240,290,0,0,0,0,317.16,10,7,280,1,0,0,0,1,0,1,0,1,0,0,0,410.0420526864211
481,482,105000,1,3,0,74,40,240,290,0,0,0,0,409.42,6,7,210,0,1,0,0,1,0,0,1,0,1,0,0,339.01101852234007
482,483,60000,1,3,0,74,88,210,260,0,0,0,0,461.86,7,7,180,1,0,0,0,1,0,1,0,0,1,0,0,178.33878776575108
483,484,105000,1,6,0,74,70,120,170,0,0,0,0,371.01,12,7,240,0,1,0,0,1,0,1,0,0,1,0,0,418.079602177324
484,485,40000,1,4,0,74,40,240,290,0,0,0,0,398.42,12,7,280,0,1,0,0,1,0,1,0,1,0,0,0,403.570056287014
485,486,55000,1,3,0,74,88,210,260,0,0,0,0,463.79,9,7,180,1,0,0,0,1,0,0,1,1,0,0,0,177.65682790224278
486,487,55000,1,4,0,74,40,285,330,0,0,0,0,308.15,12,7,320,0,1,0,0,1,0,0,1,1,0,0,0,423.638685747579
487,488,55000,1,5,0,74,88,210,260,0,0,0,0,337.38,11,7,300,1,0,0,0,1,0,0,1,0,1,0,0,322.42486173149877
488,489,55000,1,4,0,74,48,240,290,0,0,0,0,324.49,9,7,280,0,1,0,0,1,0,1,0,1,0,0,0,380.3481365655862
489,490,55000,1,6,0,74,48,240,290,0,0,0,0,270.65,7,7,420,0,1,0,0,1,0,0,1,0,1,0,0,526.7251157327329
490,491,55000,1,6,0,74,40,285,330,0,0,0,0,180.23,7,7,480,1,0,0,0,1,0,1,0,1,0,0,0,568.5327817122744
491,492,55000,1,6,0,74,80,165,210,0,0,0,0,391.76,6,7,300,0,1,0,0,1,0,0,1,0,1,0,0,402.08435984891986
492,493,75000,1,4,0,74,38,285,330,0,0,0,0,322.41,6,7,320,0,1,0,0,1,0,1,0,0,1,0,0,432.7250311315834
493,494,55000,1,3,0,74,20,360,410,0,0,0,0,337.0,4,7,300,1,0,0,0,1,0,0,1,0,1,0,0,442.23020634839423
494,495,85000,1,6,0,74,80,165,210,0,0,0,0,319.9,3,7,300,1,0,0,0,1,0,1,0,0,1,0,0,404.71177842272783
495,496,90000,1,6,0,74,42,285,330,0,0,0,0,253.51,3,7,480,1,0,0,0,1,0,1,0,1,0,0,0,568.9542079610778
496,497,90000,1,6,0,74,42,285,330,0,0,0,0,229.11,4,7,480,1,0,0,0,1,0,1,0,0,1,0,0,568.4210055489192
497,498,90000,1,4,0,74,8,480,300,0,0,0,0,177.55,5,7,520,0,1,0,0,1,0,1,0,0,1,0,0,624.1489572352991
498,499,90000,1,4,0,74,8,525,480,0,0,0,0,106.47,3,7,560,1,0,0,1,0,0,0,1,1,0,0,0,636.0208084542629
499,500,90000,1,6,0,74,22,360,410,0,0,0,0,77.01,4,7,600,1,0,0,1,0,0,1,0,0,0,0,1,661.8007236236251
500,501,105000,1,4,107,75,8,570,280,0,0,0,0,87.09,0,7,600,1,0,0,1,0,0,0,1,0,1,0,0,677.5910885338465
501,502,80000,1,6,107,75,48,240,290,0,0,0,0,202.25,5,7,420,1,0,0,0,1,0,0,1,0,1,0,0,528.7251201717429
502,503,60000,1,3,107,75,22,360,410,0,0,0,0,303.64,11,7,300,0,1,0,0,1,0,1,0,0,1,0,0,436.10811665937763
503,504,100000,1,3,107,75,8,600,450,0,0,0,0,241.25,11,7,480,1,0,0,0,1,0,1,0,1,0,0,0,602.5061267141784
504,505,100000,1,4,107,75,8,480,300,0,0,0,0,116.1,0,7,520,1,0,0,0,1,0,1,0,1,0,0,0,624.3300731883824
505,506,50000,1,4,107,75,8,480,300,0,0,0,0,142.04,2,7,520,1,0,0,0,1,0,0,1,0,1,0,0,618.0548720170866
506,507,70000,1,5,107,75,22,360,410,0,0,0,0,160.8,5,7,500,1,0,0,0,1,0,1,0,0,1,0,0,582.067081577643
507,508,55000,1,3,107,75,8,600,450,0,0,0,0,169.12,2,7,480,1,0,0,0,1,0,0,1,1,0,0,0,595.1034403369832
508,509,55000,1,5,107,75,22,360,410,0,0,0,0,115.69,5,7,500,1,0,0,0,1,0,0,1,0,1,0,0,579.0910345779382
509,510,80000,1,4,107,75,6,480,300,0,0,0,0,126.15,3,7,520,1,0,0,0,1,0,1,0,1,0,0,0,627.7071414483054
510,511,90000,1,6,107,75,38,285,330,0,0,0,0,213.46,16,7,480,1,0,0,0,1,0,1,0,1,0,0,0,579.7102231972395
511,512,75000,1,4,107,75,13,480,300,0,0,0,0,104.0,3,7,520,1,0,0,0,1,0,1,0,1,0,0,0,605.7639143397629
512,513,75000,1,4,107,75,13,450,500,0,0,0,0,212.21,16,7,480,1,0,0,0,1,0,1,0,0,1,0,0,575.6098396736902
513,514,95000,1,4,107,75,8,525,480,0,0,0,0,76.69,0,7,560,1,0,0,1,0,0,1,0,1,0,0,0,636.1424065974344
514,515,55000,1,3,107,75,8,690,500,0,0,0,0,99.01,0,7,540,0,1,0,0,1,0,1,0,0,1,0,0,636.0269469443595
515,516,85000,1,6,107,75,38,285,330,0,0,0,0,260.0,2,7,480,1,0,0,0,1,0,0,1,0,1,0,0,580.3223049641421
516,517,70000,1,5,107,75,8,480,300,0,0,0,0,46.01,4,7,650,0,1,0,0,1,0,1,0,0,1,0,0,692.4385814313391
517,518,70000,1,5,107,75,22,360,410,0,0,0,0,105.91,9,7,500,0,1,0,0,1,0,1,0,0,1,0,0,580.828169040949
518,519,90000,1,6,107,75,38,285,330,0,0,0,0,129.99,4,7,480,1,0,0,1,0,0,1,0,1,0,0,0,583.2597104261064
519,520,50000,1,3,107,75,6,600,450,0,0,0,0,151.17,2,7,480,1,0,0,0,1,0,1,0,1,0,0,0,599.9939739675285
520,521,55000,1,4,107,75,6,570,280,0,0,0,0,78.6,2,7,600,1,0,0,0,1,0,1,0,1,0,0,0,671.512624838393
521,522,95000,1,6,107,75,38,285,330,0,0,0,0,148.5,1,7,480,1,0,0,0,1,0,1,0,0,1,0,0,579.3658069528045
522,523,80000,1,4,107,75,13,450,500,0,0,0,0,158.9,6,7,480,0,1,0,0,1,0,0,1,0,1,0,0,575.3966333073718
523,524,95000,1,6,107,75,48,240,290,0,0,0,0,208.24,11,7,420,0,1,0,1,0,0,0,1,0,1,0,0,535.7734499531001
524,525,55000,1,3,107,75,8,720,380,0,0,0,0,99.41,0,7,570,1,0,0,0,1,0,0,1,0,1,0,0,661.5112322293392
525,526,40000,1,4,107,75,13,450,500,0,0,0,0,160.25,0,7,480,1,0,0,0,1,0,0,1,0,1,0,0,570.1415788553022
526,527,105000,1,6,107,75,48,240,290,0,0,0,0,220.51,5,7,420,0,1,0,1,0,0,0,1,0,1,0,0,537.5200091415894
527,528,90000,1,6,107,75,42,285,330,0,0,0,0,149.91,3,7,480,0,1,0,1,0,0,0,1,1,0,0,0,571.8121013063869
528,529,40000,1,4,107,75,8,570,280,0,0,0,0,78.23,1,7,600,0,1,0,0,1,0,1,0,1,0,0,0,663.5519616258025
529,530,100000,1,6,107,75,13,405,450,0,0,0,0,47.17,1,7,660,1,0,0,0,1,0,1,0,0,1,0,0,704.2440566772348
530,531,65000,1,5,107,75,32,330,380,0,0,0,0,147.96,3,7,450,0,1,0,0,1,0,1,0,0,1,0,0,538.4415498757664
531,532,65000,1,5,107,75,13,450,500,0,0,0,0,87.37,5,7,600,1,0,0,0,1,0,0,1,1,0,0,0,645.6195406197808
532,533,65000,1,3,107,75,8,765,280,0,0,0,0,89.27,1,7,600,1,0,0,0,1,0,0,1,0,1,0,0,694.1948367794259
533,534,65000,1,4,107,75,13,405,450,0,0,0,0,208.89,6,7,440,1,0,0,0,1,0,0,1,0,0,0,1,555.3162315834237
534,535,65000,1,6,107,75,38,240,290,0,0,0,0,213.78,4,7,420,1,0,0,0,1,0,0,1,1,0,0,0,556.6746601908815
535,536,80000,1,4,107,75,22,360,410,0,0,0,0,229.31,6,7,400,0,1,0,0,1,0,1,0,0,1,0,0,511.10366090792536
536,537,90000,1,6,107,75,38,285,330,0,0,0,0,152.74,3,7,480,0,1,0,0,1,0,1,0,0,1,0,0,578.7321941351538
537,538,95000,1,6,107,75,42,240,290,0,0,0,0,185.98,2,7,420,0,1,0,1,0,0,0,1,1,0,0,0,553.3408445190865
538,539,100000,1,4,107,75,13,450,500,0,0,0,0,143.68,2,7,480,1,0,0,0,1,0,1,0,1,0,0,0,577.8774071957916
539,540,95000,1,6,107,75,22,360,410,0,0,0,0,88.51,1,7,600,0,1,0,0,1,0,0,1,0,1,0,0,657.7601046561837
540,541,95000,1,3,107,75,8,600,450,0,0,0,0,126.57,1,7,480,0,1,0,0,1,0,1,0,1,0,0,0,599.6538667729371
541,542,95000,1,4,107,75,13,450,500,0,0,0,0,295.1,6,7,480,1,0,0,0,1,0,1,0,0,1,0,0,580.279144552608
542,543,95000,1,4,107,75,13,450,500,0,0,0,0,202.06,5,7,480,0,1,0,0,1,0,0,1,1,0,0,0,578.3543915251441
543,544,100000,1,4,107,75,22,405,450,0,0,0,0,295.43,7,7,440,1,0,0,0,1,0,0,1,0,1,0,0,535.100230898975
544,545,40000,1,4,107,75,22,360,410,0,0,0,0,310.11,1,7,400,0,1,0,0,1,0,1,0,1,0,0,0,507.48892816158553
545,546,60000,1,3,107,75,8,600,450,0,0,0,0,233.14,3,7,480,1,0,0,0,1,0,0,1,1,0,0,0,597.0981269168723
546,547,50000,1,4,107,75,13,450,500,0,0,0,0,187.78,3,7,480,0,1,0,0,1,0,1,0,0,1,0,0,572.0048086244674
547,548,50000,1,4,107,75,38,285,330,0,0,0,0,308.1,5,7,320,1,0,0,0,1,0,0,1,0,1,0,0,429.06152227551087
548,549,90000,1,6,107,75,88,165,210,0,0,0,0,344.48,4,7,300,1,0,0,0,1,0,0,1,0,1,0,0,382.10691208702406
549,550,55000,1,3,107,75,22,360,410,0,0,0,0,339.53,0,7,300,0,1,0,0,1,0,0,1,0,1,0,0,436.4297287302368
550,551,55000,1,3,107,75,22,360,410,0,0,0,0,304.31,1,7,300,0,1,0,0,1,0,0,1,1,0,0,0,435.670069592459
551,552,55000,1,5,107,75,42,285,330,0,0,0,0,204.79,3,7,400,0,1,0,0,1,0,0,1,1,0,0,0,489.4639931247923
552,553,55000,1,6,107,75,88,210,260,0,0,0,0,290.72,6,7,360,0,1,0,0,1,0,1,0,0,1,0,0,395.2902984697922
553,554,55000,1,4,107,75,13,450,500,0,0,0,0,132.7,3,7,480,0,1,0,0,1,0,1,0,0,1,0,0,571.529320525355
554,555,55000,1,3,107,75,8,600,450,0,0,0,0,121.75,1,7,480,0,1,0,0,1,0,1,0,0,1,0,0,594.1345356144202
555,556,55000,1,4,107,75,22,360,410,0,0,0,0,195.01,3,7,400,0,1,0,0,1,0,1,0,0,1,0,0,507.0668195235506
556,557,55000,1,4,107,75,22,360,410,0,0,0,0,149.6,0,7,400,0,1,0,0,1,0,1,0,1,0,0,0,506.1839838556188
557,558,60000,1,3,107,75,42,285,330,0,0,0,0,410.67,5,7,240,1,0,0,0,1,0,0,1,0,1,0,0,346.94643500920273
558,559,85000,1,6,107,75,82,165,210,0,0,0,0,320.65,6,7,300,0,1,0,0,1,0,0,1,0,1,0,0,398.7163807553337
559,560,90000,1,6,107,75,92,90,140,0,0,0,0,406.23,9,7,180,0,1,0,0,1,0,1,0,0,1,0,0,338.46670835584007
560,561,100000,1,4,107,75,82,165,210,0,0,0,0,546.36,7,7,200,1,0,0,0,1,0,1,0,0,1,0,0,257.9909902268877
561,562,55000,1,3,107,75,8,765,280,0,0,0,0,60.21,2,7,600,1,0,0,0,1,0,0,1,1,0,0,0,692.2094903034224
562,563,65000,1,5,107,75,22,405,450,0,0,0,0,73.35,3,7,550,1,0,0,1,0,0,1,0,1,0,0,0,604.5567389371636
563,564,85000,1,3,107,75,13,600,450,0,0,0,0,113.15,6,7,480,0,1,0,1,0,0,0,1,0,1,0,0,588.0731380119148
564,565,105000,1,4,107,75,8,570,280,0,0,0,0,81.22,4,7,600,0,1,0,1,0,0,0,1,1,0,0,0,677.3781379832755
565,566,75000,1,4,107,75,8,570,280,0,0,0,0,80.75,3,7,600,1,0,0,0,1,0,0,1,0,1,0,0,668.3008013173572
566,567,90000,1,6,107,75,38,285,330,0,0,0,0,229.03,6,7,480,0,1,0,0,1,0,0,1,0,1,0,0,580.2613314377547
567,568,55000,1,3,107,75,38,285,330,0,0,0,0,471.35,10,7,240,1,0,0,0,1,0,0,1,1,0,0,0,359.3135573352441
568,569,70000,1,5,107,75,82,120,170,0,0,0,0,390.93,5,7,200,1,0,0,0,1,0,0,1,0,1,0,0,304.52250819826565
569,570,70000,1,5,107,75,82,120,170,0,0,0,0,429.75,11,7,200,0,1,0,0,1,0,1,0,0,1,0,0,305.1998477659039
570,571,40000,1,4,107,75,42,285,330,0,0,0,0,312.82,3,7,320,1,0,0,0,1,0,0,1,1,0,0,0,415.9636962736861
571,572,55000,1,4,107,75,42,285,330,0,0,0,0,319.86,10,7,320,0,1,0,0,1,0,0,1,0,1,0,0,417.9852932266755
572,573,70000,1,5,107,75,82,120,170,0,0,0,0,481.27,8,7,200,0,1,0,0,1,0,1,0,1,0,0,0,306.3457043728582
573,574,80000,1,4,107,75,82,210,260,0,0,0,0,373.61,7,7,240,0,1,0,0,1,0,0,1,1,0,0,0,270.7609470210788
574,575,75000,1,4,107,75,13,450,500,0,0,0,0,152.08,2,7,480,0,1,0,0,1,0,1,0,1,0,0,0,574.6666826506585
575,576,105000,1,4,107,75,22,405,450,0,0,0,0,178.19,7,7,440,1,0,0,0,1,0,1,0,0,1,0,0,533.3237677476918
576,577,80000,1,4,107,75,22,405,450,0,0,0,0,240.05,8,7,440,0,1,0,0,1,0,1,0,0,1,0,0,531.2094083187465
577,578,95000,1,5,107,75,38,285,330,0,0,0,0,262.49,6,7,400,1,0,0,0,1,0,1,0,1,0,0,0,507.90955055979197
578,579,70000,1,5,107,75,82,165,210,0,0,0,0,394.87,9,7,250,0,1,0,0,1,0,1,0,0,1,0,0,324.44088798218223
579,580,50000,1,4,107,75,42,210,260,0,0,0,0,365.17,1,7,240,1,0,0,0,1,0,1,0,0,1,0,0,385.5260816195706
580,581,65000,1,5,107,75,22,360,410,0,0,0,0,183.36,4,7,500,1,0,0,1,0,0,1,0,0,0,1,0,609.4109499883839
581,582,95000,1,6,107,75,42,285,330,0,0,0,0,227.27,5,7,480,1,0,0,0,1,0,1,0,0,1,0,0,569.0372780854368
582,583,90000,1,6,107,75,48,240,290,0,0,0,0,253.12,4,7,420,1,0,0,0,1,0,0,1,1,0,0,0,531.1669381066886
583,584,95000,1,3,107,75,8,765,280,0,0,0,0,86.93,0,7,600,0,1,0,1,0,0,1,0,0,1,0,0,703.2584089896978
584,585,45000,1,3,107,75,8,720,380,0,0,0,0,90.43,5,7,570,1,0,0,0,1,0,0,1,0,1,0,0,659.856054614023
585,586,60000,1,3,107,75,8,600,450,0,0,0,0,174.18,4,7,480,0,1,0,0,1,0,0,1,1,0,0,0,595.8416024679855
586,587,80000,1,4,107,75,13,450,500,0,0,0,0,217.86,9,7,480,1,0,0,0,1,0,1,0,1,0,0,0,576.5630631187545
587,588,85000,1,6,107,75,42,240,290,0,0,0,0,280.06,11,7,420,1,0,0,0,1,0,1,0,0,1,0,0,548.7263770141335
588,589,60000,1,3,107,75,8,570,280,0,0,0,0,168.05,1,7,450,1,0,0,0,1,0,1,0,1,0,0,0,594.4116841397087
589,590,85000,1,3,107,75,22,360,410,0,0,0,0,336.01,7,7,300,1,0,0,0,1,0,1,0,1,0,0,0,440.26222980721764
590,591,60000,1,3,107,75,42,285,330,0,0,0,0,391.66,11,7,240,1,0,0,0,1,0,0,1,1,0,0,0,346.413424073832
591,592,60000,1,3,107,75,42,285,330,0,0,0,0,470.12,7,7,240,0,1,0,0,1,0,1,0,0,1,0,0,348.1456439139313
592,593,60000,1,3,107,75,62,210,260,0,0,0,0,505.18,5,7,180,0,1,0,0,1,0,1,0,1,0,0,0,256.5563083322644
593,594,60000,1,5,107,75,92,90,140,0,0,0,0,523.07,4,7,150,0,1,0,0,1,0,0,1,1,0,0,0,263.2314991277302
594,595,60000,1,4,107,75,82,165,210,0,0,0,0,419.0,12,7,200,1,0,0,0,1,0,0,1,1,0,0,0,249.79434510075384
595,596,60000,1,5,107,75,72,120,170,0,0,0,0,507.63,17,7,200,0,1,0,0,1,0,0,1,0,1,0,0,335.05769804367486
596,597,60000,1,5,107,75,82,165,210,0,0,0,0,348.3,8,7,250,0,1,0,0,1,0,1,0,0,1,0,0,322.1341140314379
597,598,60000,1,4,107,75,48,240,290,0,0,0,0,345.61,2,7,280,0,1,0,0,1,0,0,1,0,1,0,0,381.6251387116975
598,599,65000,1,5,107,75,42,285,330,0,0,0,0,274.9,1,7,400,0,1,0,0,1,0,0,1,1,0,0,0,492.3310174733574
599,600,65000,1,5,107,75,22,360,410,0,0,0,0,167.6,3,7,500,1,0,0,1,0,0,1,0,1,0,0,0,586.6033279065515
600,601,95000,1,6,284,76,48,240,290,0,0,0,0,292.36,3,7,420,0,1,0,0,1,0,1,0,0,1,0,0,532.6880400588562
601,602,95000,1,6,284,76,82,120,170,0,0,0,0,383.94,5,7,240,0,1,0,0,1,0,0,1,1,0,0,0,381.4921301867082
602,603,95000,1,6,284,76,82,120,170,0,0,0,0,357.19,12,7,240,1,0,0,0,1,0,1,0,0,1,0,0,380.77460159415256
603,604,70000,1,5,284,76,42,285,330,0,0,0,0,291.78,6,7,400,0,1,0,0,1,0,0,1,1,0,0,0,493.2489948089321
604,605,70000,1,4,284,76,62,210,260,0,0,0,0,367.35,8,7,240,0,1,0,0,1,0,0,1,0,1,0,0,328.6880299872981
605,606,65000,1,5,284,76,82,165,210,0,0,0,0,253.65,6,7,250,1,0,0,0,1,0,1,0,1,0,0,0,320.87549463437233
606,607,90000,1,6,284,76,72,120,170,0,0,0,0,281.83,3,7,240,1,0,0,0,1,0,1,0,1,0,0,0,408.44038315635527
607,608,90000,1,6,284,76,82,120,170,0,0,0,0,273.75,5,7,240,0,1,0,0,1,0,1,0,0,1,0,0,378.5086069140016
608,609,40000,1,4,284,76,82,165,210,0,0,0,0,300.83,10,7,200,1,0,0,0,1,0,0,1,1,0,0,0,244.65693288852134
609,610,105000,1,4,284,76,82,165,210,0,0,0,0,349.21,5,7,200,1,0,0,0,1,0,0,1,0,1,0,0,254.58710147899345
610,611,40000,1,4,284,76,82,120,170,0,0,0,0,426.48,4,7,160,1,0,0,0,1,0,0,1,1,0,0,0,227.49584876651664
611,612,80000,1,4,284,76,72,120,170,0,0,0,0,429.36,4,7,160,0,1,0,0,1,0,1,0,1,0,0,0,262.69219568868095
612,613,95000,1,3,284,76,48,210,260,0,0,0,0,392.21,12,7,180,1,0,0,0,1,0,0,1,1,0,0,0,300.38005320316427
613,614,50000,1,4,284,76,82,165,210,0,0,0,0,342.53,4,7,200,0,1,0,0,1,0,0,1,1,0,0,0,247.01944599891198
614,615,45000,1,4,284,76,82,120,170,0,0,0,0,391.09,10,7,160,0,1,0,0,1,0,0,1,1,0,0,0,227.29731972107814
615,616,40000,1,4,284,76,48,210,260,0,0,0,0,278.71,0,7,240,1,0,0,0,1,0,1,0,1,0,0,0,364.553860279624
616,617,90000,1,6,284,76,82,120,170,0,0,0,0,212.95,5,7,240,0,1,0,0,1,0,0,1,0,1,0,0,377.2360959234613
617,618,45000,1,3,284,76,42,285,330,0,0,0,0,278.63,5,7,240,1,0,0,0,1,0,0,1,0,1,0,0,342.1509903054244
618,619,60000,1,6,284,76,82,120,170,0,0,0,0,323.54,4,7,240,1,0,0,0,1,0,1,0,0,1,0,0,375.50936985991433
619,620,45000,1,3,284,76,42,285,330,0,0,0,0,421.23,8,7,240,0,1,0,0,1,0,1,0,1,0,0,0,345.06795990708326
620,621,45000,1,6,284,76,82,120,170,0,0,0,0,345.01,6,7,240,1,0,0,0,1,0,0,1,0,0,0,1,373.8817587939274
621,622,60000,1,4,284,76,42,240,290,0,0,0,0,308.52,4,7,280,1,0,0,1,0,0,1,0,1,0,0,0,403.6605742749599
622,623,105000,1,4,284,76,8,645,400,0,0,0,0,401.4,8,7,680,0,1,0,0,1,0,1,0,0,1,0,0,707.7396523207879
623,624,55000,1,3,284,76,48,285,330,0,0,0,0,326.7,8,7,240,0,1,0,0,1,0,0,1,0,1,0,0,326.6135397768075
624,625,50000,1,4,284,76,82,165,210,0,0,0,0,417.54,9,7,200,0,1,0,0,1,0,0,1,0,1,0,0,248.47674627769686
625,626,105000,1,4,284,76,8,645,400,0,0,0,0,127.0,3,7,680,0,1,0,0,1,0,1,0,0,1,0,0,702.1092275945716
626,627,50000,1,4,284,76,82,165,210,0,0,0,0,36.24,1,7,200,1,0,0,1,0,0,0,1,1,0,0,0,245.70271866654954
627,628,70000,1,5,284,76,82,165,210,0,0,0,0,103.09,2,7,250,0,1,0,0,1,0,0,1,1,0,0,0,318.4917566106457
628,629,40000,1,4,284,76,88,120,170,0,0,0,0,189.31,6,7,160,0,1,0,0,1,0,0,1,1,0,0,0,204.65639076557227
629,630,80000,1,4,284,76,48,285,330,0,0,0,0,200.46,5,7,320,1,0,0,0,1,0,1,0,0,1,0,0,401.15489498643836
630,631,90000,1,6,284,76,13,405,450,0,0,0,0,175.82,5,7,660,1,0,0,0,1,0,0,1,0,1,0,0,705.4919238993879
631,632,100000,1,3,284,76,22,840,550,0,0,0,0,94.83,0,7,660,1,0,0,1,0,0,1,0,1,0,0,0,678.8039981109409
632,633,55000,1,3,284,76,38,285,330,0,0,0,0,50.16,2,7,240,0,1,0,1,0,0,1,0,0,1,0,0,355.70465368112554
633,634,50000,1,4,284,76,38,285,330,0,0,0,0,83.76,2,7,320,1,0,0,1,0,0,1,0,0,1,0,0,429.4599639509573
634,635,80000,1,4,284,76,38,285,330,0,0,0,0,57.94,0,7,320,1,0,0,1,0,0,1,0,1,0,0,0,433.0284510694102
635,636,80000,1,6,284,76,32,330,380,0,0,0,0,131.03,1,7,540,0,1,0,1,0,0,1,0,0,1,0,0,618.9197526846541
636,637,80000,1,3,284,76,8,765,280,0,0,0,0,143.89,3,7,600,1,0,0,1,0,0,0,1,1,0,0,0,702.3510606961487
637,638,80000,1,3,284,76,38,285,330,0,0,0,0,167.29,6,7,240,1,0,0,1,0,0,1,0,1,0,0,0,361.45255833616466
638,639,80000,1,4,284,76,38,285,330,0,0,0,0,124.33,2,7,320,1,0,0,1,0,0,0,1,0,1,0,0,434.3729104062827
639,640,80000,1,5,284,76,82,165,210,0,0,0,0,64.5,2,7,250,0,1,0,1,0,0,0,1,1,0,0,0,324.0648867546535
640,641,80000,1,6,284,76,32,330,380,0,0,0,0,23.0,1,7,540,1,0,0,1,0,0,1,0,1,0,0,0,616.6587434361661
641,642,80000,1,5,284,76,82,165,210,0,0,0,0,136.74,0,7,250,0,1,0,1,0,0,0,1,1,0,0,0,325.62187805295537
642,643,60000,1,3,284,76,38,285,330,0,0,0,0,224.61,1,7,240,0,1,0,1,0,0,1,0,0,1,0,0,360.05562752524963
643,644,60000,1,3,284,76,38,285,330,0,0,0,0,434.95,8,7,240,1,0,0,0,1,0,0,1,1,0,0,0,359.2740788131616
644,645,105000,1,6,284,76,32,330,380,0,0,0,0,446.16,1,7,540,1,0,0,0,1,0,1,0,0,1,0,0,623.8755993803586
645,646,95000,1,6,284,76,32,330,380,0,0,0,0,586.78,5,7,540,1,0,0,0,1,0,0,1,0,1,0,0,625.3739922037744
646,647,45000,1,3,284,76,38,285,330,0,0,0,0,485.49,3,7,240,1,0,0,0,1,0,1,0,0,1,0,0,358.4125526801588
647,648,45000,1,3,284,76,38,285,330,0,0,0,0,137.41,0,7,240,0,1,0,1,0,0,1,0,0,1,0,0,356.2211833363707
648,649,50000,1,6,284,76,72,120,170,0,0,0,0,207.52,1,7,240,0,1,0,0,1,0,1,0,1,0,0,0,401.51171134401403
649,650,105000,1,4,284,76,8,645,400,0,0,0,0,148.22,0,7,680,1,0,0,0,1,0,0,1,1,0,0,0,702.6209216519638
650,651,100000,1,3,284,76,8,720,380,0,0,0,0,135.03,3,7,570,1,0,0,0,1,0,1,0,0,1,0,0,668.2849260847537
651,652,65000,1,5,284,76,13,450,500,0,0,0,0,234.05,4,7,600,0,1,0,0,1,0,0,1,1,0,0,0,648.7119970438353
652,653,100000,1,4,284,76,38,285,330,0,0,0,0,85.23,1,7,320,0,1,0,1,0,0,1,0,0,1,0,0,436.28631788147425
653,654,105000,1,6,284,76,32,330,380,0,0,0,0,154.39,3,7,540,1,0,0,1,0,0,0,1,1,0,0,0,622.7501494679359
654,655,40000,1,4,284,76,82,120,170,0,0,0,0,254.33,7,7,160,1,0,0,0,1,0,0,1,1,0,0,0,223.82527175185058
655,656,80000,1,4,284,76,38,285,330,0,0,0,0,245.8,7,7,320,0,1,0,0,1,0,0,1,1,0,0,0,431.7764081621356
656,657,105000,1,6,284,76,22,360,410,0,0,0,0,254.47,5,7,600,0,1,0,0,1,0,0,1,1,0,0,0,662.4980755097309
657,658,65000,1,5,284,76,82,165,210,0,0,0,0,327.07,3,7,250,1,0,0,0,1,0,0,1,1,0,0,0,322.47970635140604
658,659,65000,1,5,284,76,82,165,210,0,0,0,0,308.87,2,7,250,1,0,0,0,1,0,0,1,0,1,0,0,322.12131389190324
659,660,65000,1,5,284,76,13,450,500,0,0,0,0,364.97,4,7,600,0,1,0,0,1,0,1,0,1,0,0,0,651.4520815649132
660,661,65000,1,6,284,76,32,330,380,0,0,0,0,382.93,4,7,540,1,0,0,0,1,0,0,1,0,1,0,0,617.0662076555977
661,662,65000,1,4,284,76,82,165,210,0,0,0,0,339.04,2,7,200,0,1,0,1,0,0,0,1,0,1,0,0,254.049553802147
662,663,65000,1,3,284,76,38,285,330,0,0,0,0,234.48,3,7,240,1,0,0,0,1,0,0,1,0,1,0,0,355.8682752458856
663,664,65000,1,6,284,76,32,330,380,0,0,0,0,92.02,2,7,540,1,0,0,0,1,0,0,1,0,1,0,0,611.0226666148418
664,665,65000,1,4,284,76,38,285,330,0,0,0,0,156.32,3,7,320,1,0,0,0,1,0,0,1,1,0,0,0,427.9618157892395
665,666,100000,1,6,284,76,32,330,380,0,0,0,0,71.17,1,7,540,1,0,0,0,1,0,1,0,0,1,0,0,615.3499558725357
666,667,55000,1,6,284,76,18,360,410,0,0,0,0,155.79,8,7,600,1,0,0,0,1,0,1,0,0,1,0,0,665.4791693017472
667,668,100000,1,6,284,76,18,360,410,0,0,0,0,89.84,3,7,600,1,0,0,0,1,0,0,1,0,1,0,0,670.3072474764269
